"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"42000","Pennsylvania","2","SA40","91","...","  Personal dividend income",962076,1007905,1012681,1028548,1114279,1221699,1322937,1450108,1457048,1536566,1693421,1688418,1645251,1647019,1720180,1847365,1987076,1931308,2251494,2546656,2779885,3056115,3401901,3905145,4510685,4321915,4743280,5200547,5650668,5868296,6477945,8006335,8542060,9088930,9264040,10002890,11229182,12062343,13746079,14865214,14708466,13619370,15218159,14438127,15763551,16902059,21745076,20964521,26110542,30074333,29468752,19969014,20121547,24949718,30864913,28382479,32622836,33443248
"42000","Pennsylvania","2","SA40","92","...","  Personal interest income",1221539,1323257,1459172,1561380,1705020,1831331,2053018,2262311,2507299,2732242,3036194,3471561,4005137,4399577,4786811,5456990,6463729,7383146,7917922,9089217,10179799,11606701,14734740,18609790,22016114,23403059,26305012,28512633,30031633,30605176,32721998,36653147,37881162,37334770,36449625,35869400,35330563,37955436,38970838,40967637,44184916,43946994,47843352,47026751,43874962,43101853,39887799,42054261,48372373,54372280,53796750,50989497,46571042,47087141,50431840,47352149,48807475,48763494
"42000","Pennsylvania","2","SA40","93","...","    Imputed interest receipts 1/",667433,728728,787750,836595,882045,908442,997440,1060928,1149555,1236489,1334942,1495399,1782986,2010081,2223696,2437549,2848238,3585152,3732939,4158258,4680127,4889815,5870627,6808135,8287941,10264021,10867327,12605540,13829858,14983755,15809970,16897979,17763799,18468358,19251130,19933149,19900415,21295650,21661369,23312853,23649183,24318625,25788719,25012970,25179722,25325005,25630246,24822717,26757868,28884707,30359258,31207267,30453961,30539529,31428236,31145882,31504745,32421355
"42000","Pennsylvania","2","SA40","94","...","    Monetary interest receipts",554106,594529,671422,724785,822975,922889,1055578,1201383,1357744,1495753,1701252,1976162,2222151,2389496,2563115,3019441,3615491,3797994,4184983,4930959,5499672,6716886,8864113,11801655,13728173,13139038,15437685,15907093,16201775,15621421,16912028,19755168,20117363,18866412,17198495,15936251,15430148,16659786,17309469,17654784,20535733,19628369,22054633,22013781,18695240,17776848,14257553,17231544,21614505,25487573,23437492,19782230,16117081,16547612,19003604,16206267,17302730,16342139
"42000","Pennsylvania","2","SA40","95","...","  Rental income of persons 2/",799846,846742,893241,907375,939818,976313,971405,980049,992578,1016976,984713,917064,951246,992523,1024045,1012864,965581,910885,812081,598816,586670,554169,631377,754365,713801,818911,804640,836634,568445,532346,787064,758515,1104833,1406002,2365795,3517285,4407798,4825857,5482363,5672086,6382799,6892242,7057377,7738427,7954660,8750312,9036258,8166033,7010391,6142978,9022080,12538062,15590405,18793187,20563343,21876882,23138085,25178094
"42000","Pennsylvania","2","SA40","96","...","    Imputed rent",606211,660476,711210,735150,767991,779041,773001,778976,797121,815227,785607,718509,729991,771630,752048,708219,718813,668402,565498,315068,311178,240993,237346,238394,70967,31266,-85679,-227807,-477895,-501359,-218196,-220340,-86680,149738,754847,1709338,2374719,2631174,3195864,3283612,3945358,4504226,4692195,5230572,5511716,6083652,6517858,5584800,4362481,3179968,5317261,8548203,10883858,13470090,14980717,16068496,16839014,18348770
"42000","Pennsylvania","2","SA40","97","...","    Monetary rent",193635,186266,182031,172225,171827,197272,198404,201073,195457,201749,199106,198555,221255,220893,271997,304645,246768,242483,246583,283748,275492,313176,394031,515971,642834,787645,890319,1064441,1046340,1033705,1005260,978855,1191513,1256264,1610948,1807947,2033079,2194683,2286499,2388474,2437441,2388016,2365182,2507855,2442944,2666660,2518400,2581233,2647910,2963010,3704819,3989859,4706547,5323097,5582626,5808386,6299071,6829324
"44000","Rhode Island","1","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",271079,281348,282599,306212,347126,381497,403741,439451,463586,499917,535859,596351,663383,698867,745282,810697,878801,928329,990584,1100186,1207567,1355017,1682670,2096588,2335051,2479632,2856847,2964919,3166903,3352928,3764643,4441442,4419656,4168448,4206411,4323910,4404247,4750254,5023453,5349014,5716492,5664469,6154779,6350943,6458005,6834087,6882786,6887843,7549503,8173692,8359549,7589574,7702207,8131936,8918054,8852995,9206587,9476606
"44000","Rhode Island","1","SA40","91","...","  Personal dividend income",72633,76933,73827,77378,83641,93568,96663,108227,107096,115702,129071,131755,130781,133300,141727,154300,167754,159608,187230,212457,230915,253196,276390,312657,349595,366009,403963,427752,474360,504695,595901,712095,732464,766149,829205,887584,987811,1077185,1289176,1398320,1402657,1338192,1535934,1687040,1987344,2304528,2526537,2355534,2651534,2968739,2898258,2131800,2281284,2504563,2947783,2660391,2840949,2916827
"44000","Rhode Island","1","SA40","92","...","  Personal interest income",147320,149864,149862,167752,198711,218136,235174,256232,277927,302005,324235,381318,454368,483726,522211,570924,623347,694454,735886,836649,928964,1055308,1346145,1705310,1906029,2043727,2383284,2462583,2637492,2798175,3084893,3648988,3583813,3268128,3127279,3054660,2949526,3193021,3216354,3381498,3678748,3647985,3921385,3905318,3657427,3555279,3298528,3562934,4099307,4541894,4531254,4186308,3890406,3811936,4080873,4182470,4300773,4311490
"44000","Rhode Island","1","SA40","93","...","    Imputed interest receipts 1/",80180,86720,87317,93837,106283,109379,117997,127744,138815,148983,164450,186709,237219,252468,275913,286331,287876,345012,356974,395010,442877,467073,557011,645175,764521,939476,1021719,1148844,1277534,1418784,1533956,1703997,1721827,1679888,1724091,1769383,1734330,1874784,1875812,2016176,2060230,2111707,2216260,2177125,2203075,2205508,2216778,2194501,2362989,2511123,2633530,2653692,2620936,2566900,2653270,2814480,2839701,2928096
"44000","Rhode Island","1","SA40","94","...","    Monetary interest receipts",67140,63144,62545,73915,92428,108757,117177,128488,139112,153022,159785,194609,217149,231258,246298,284593,335471,349442,378912,441639,486087,588235,789134,1060135,1141508,1104251,1361565,1313739,1359958,1379391,1550937,1944991,1861986,1588240,1403188,1285277,1215196,1318237,1340542,1365322,1618518,1536278,1705125,1728193,1454352,1349771,1081750,1368433,1736318,2030771,1897724,1532616,1269470,1245036,1427603,1367990,1461072,1383394
"44000","Rhode Island","1","SA40","95","...","  Rental income of persons 2/",51126,54551,58910,61082,64774,69793,71904,74992,78563,82210,82553,83278,78234,81841,81344,85473,87700,74267,67468,51080,47688,46513,60135,78621,79427,69896,69600,74584,55051,50058,83849,80359,103379,134171,249927,381666,466910,480048,517923,569196,635087,678292,697460,758585,813234,974280,1057721,969375,798662,663059,930037,1271466,1530517,1815437,1889398,2010134,2064865,2248289
"44000","Rhode Island","1","SA40","96","...","    Imputed rent",38932,42344,45513,48612,52246,54337,55119,56620,58968,60919,59863,57061,53310,56375,54308,50952,51546,47784,40333,20545,18834,12955,13135,13218,445,-4286,-16309,-34034,-66977,-74726,-44643,-51199,-40588,-14686,61320,171006,238372,260453,312257,315034,375501,424176,431517,486555,547179,671235,773663,677114,504131,345416,562353,889894,1086585,1306147,1380380,1482638,1498893,1634706
"44000","Rhode Island","1","SA40","97","...","    Monetary rent",12194,12207,13397,12470,12528,15456,16785,18372,19595,21291,22690,26217,24924,25466,27036,34521,36154,26483,27135,30535,28854,33558,47000,65403,78982,74182,85909,108618,122028,124784,128492,131558,143967,148857,188607,210660,228538,219595,205666,254162,259586,254116,265943,272030,266055,303045,284058,292261,294531,317643,367684,381572,443932,509290,509018,527496,565972,613583
"45000","South Carolina","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",360094,391324,423706,456569,494797,532205,563783,627299,672273,722250,770385,887484,1061716,1174167,1309220,1486134,1718028,1933239,2099349,2338821,2677303,3022158,3656797,4474859,5169607,5746436,6498130,7109655,7651218,8007768,8716902,9884767,10537242,10791893,11182803,11709792,12548296,13435709,14519163,15624433,16960692,16801787,18372279,18644074,18523420,18240745,19355467,20746721,23946263,26611733,26990005,24204685,23703603,26469073,28314190,28279291,30254534,31309346
"45000","South Carolina","5","SA40","91","...","  Personal dividend income",49717,56719,60775,65951,68927,74746,81413,100917,102348,117216,123213,135309,144072,156427,175679,204310,235730,236275,287302,339278,398120,461468,525600,616395,634361,735484,804405,906608,987865,1075638,1219551,1500542,1640657,1794431,1914431,2121373,2508436,2758615,3355304,3834395,4140243,3900953,4251558,3980954,4485614,4434294,5969916,6686450,8410446,9495897,8784527,5772476,5420156,6798092,8206900,7878034,9302993,9603829
"45000","South Carolina","5","SA40","92","...","  Personal interest income",198625,217573,241042,256291,277379,299601,323688,363821,404748,431324,484962,568190,723817,811139,916395,1060005,1281209,1496650,1631757,1859210,2130269,2418249,2967628,3646702,4326584,4802519,5476147,5956002,6439683,6705754,7204717,8074309,8493966,8435540,8497746,8539310,8768909,9296152,9583894,10076572,10894553,10837773,11935426,12057442,11305225,11007200,10367520,11511887,13342769,15106956,15405413,14735611,13750375,14052753,14209184,13884319,14215505,14396363
"45000","South Carolina","5","SA40","93","...","    Imputed interest receipts 1/",136839,157075,168310,181149,192265,207064,219442,242533,273758,292046,313875,356952,472511,528377,601711,671637,800515,967856,1040397,1153418,1334414,1439341,1666950,1900576,2226828,2682479,2910292,3285601,3652357,3963117,4209507,4564989,4837372,5035657,5307343,5516052,5678314,5999820,6103066,6544852,6713461,6886715,7319450,7296927,7387381,7452093,7539462,7743384,8407414,9116261,9695838,10066621,9916045,10073257,10072782,10269528,10358645,10769898
"45000","South Carolina","5","SA40","94","...","    Monetary interest receipts",61786,60498,72732,75142,85114,92537,104246,121288,130990,139278,171087,211238,251306,282762,314684,388368,480694,528794,591360,705792,795855,978908,1300678,1746126,2099756,2120040,2565855,2670401,2787326,2742637,2995210,3509320,3656594,3399883,3190403,3023258,3090595,3296332,3480828,3531720,4181092,3951058,4615976,4760515,3917844,3555107,2828058,3768503,4935355,5990695,5709575,4668990,3834330,3979496,4136402,3614791,3856860,3626465
"45000","South Carolina","5","SA40","95","...","  Rental income of persons 2/",111752,117032,121889,134327,148491,157858,158682,162561,165177,173710,162210,183985,193827,206601,217146,221819,201089,200314,180290,140333,148914,142441,163569,211762,208662,208433,217578,247045,223670,226376,292634,309916,402619,561922,770626,1049109,1270951,1380942,1579965,1713466,1925896,2063061,2185295,2605678,2732581,2799251,3018031,2548384,2193048,2008880,2800065,3696598,4533072,5618228,5898106,6516938,6736036,7309154
"45000","South Carolina","5","SA40","96","...","    Imputed rent",63765,70444,76699,85913,95707,103103,107880,114094,121894,129801,129281,150094,154958,164235,163996,154442,157509,146076,125332,78498,86462,75811,71015,82074,44411,43484,24716,9250,-21913,-14246,58608,84743,147128,254294,414007,638631,811109,868858,1033834,1073748,1257840,1425752,1560679,1925991,2066153,2129246,2262988,1859543,1438556,1153777,1756322,2627695,3284070,4127082,4344990,4908482,5119818,5572673
"45000","South Carolina","5","SA40","97","...","    Monetary rent",47987,46588,45190,48414,52784,54755,50802,48467,43283,43909,32929,33891,38869,42366,53150,67377,43580,54238,54958,61835,62452,66630,92554,129688,164251,164949,192862,237795,245583,240622,234026,225173,255491,307628,356619,410478,459842,512084,546131,639718,668056,637309,624616,679687,666428,670005,755043,688841,754492,855103,1043743,1068903,1249002,1491146,1553116,1608456,1616218,1736481
"46000","South Dakota","4","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",167026,170469,195738,201286,215420,226381,234176,255343,263805,273173,275461,323061,366695,399575,442077,506316,606518,706855,756557,860263,966742,1086201,1335670,1657890,1919136,1982011,2116346,2187388,2272715,2247993,2328143,2576939,2712671,2778343,2876078,3007315,3130294,3469567,3725571,3913714,4245051,4424857,4711093,4965863,4896823,5122218,5313977,5524089,6152019,7038097,7471892,6796640,7050397,7601887,8333683,7748808,8322288,8612046
"46000","South Dakota","4","SA40","91","...","  Personal dividend income",10239,14064,15666,19567,19922,21961,24710,31067,31652,33314,34456,32986,34071,36001,39267,49087,59938,65683,76075,85980,98074,111368,123255,141245,148486,148731,153845,174695,219480,243693,304127,365614,401282,452356,477132,552848,657891,730414,886222,977562,1109521,1183784,1317150,1421813,1434525,1657666,2019378,2209558,2613811,3120893,3231462,2431145,2346848,2418472,2977926,2606573,3008480,3093804
"46000","South Dakota","4","SA40","92","...","  Personal interest income",79751,90558,100158,105431,110706,122936,138831,151911,163173,176820,179941,223159,265954,295887,325071,378271,453725,546314,597049,698785,785719,892962,1111014,1376599,1608183,1721714,1846734,1893234,1965408,1919488,1928702,2112306,2195032,2179651,2184559,2190079,2188756,2382873,2445901,2557121,2740932,2823297,2961372,3037366,2923239,2889838,2720140,2746929,3016357,3419823,3566356,3549507,3659682,3864179,3882271,3549524,3680004,3708530
"46000","South Dakota","4","SA40","93","...","    Imputed interest receipts 1/",36537,41027,43462,47298,50658,55833,60536,64058,68447,71794,75734,96494,120541,137663,153730,170574,200559,258714,273433,308671,351445,361864,420692,467654,570547,717064,721893,815596,883909,925995,933954,984902,1039278,1096885,1175011,1239907,1254680,1363104,1381688,1483552,1510434,1601989,1651010,1656978,1710246,1742525,1789336,1688878,1756306,1907376,2069119,2210980,2388309,2488434,2443857,2376080,2425020,2509225
"46000","South Dakota","4","SA40","94","...","    Monetary interest receipts",43214,49531,56696,58133,60048,67103,78295,87853,94726,105026,104207,126665,145413,158224,171341,207697,253166,287600,323616,390114,434274,531098,690322,908945,1037636,1004650,1124841,1077638,1081499,993493,994748,1127404,1155754,1082766,1009548,950172,934076,1019769,1064213,1073569,1230498,1221308,1310362,1380388,1212993,1147313,930804,1058051,1260051,1512447,1497237,1338527,1271373,1375745,1438414,1173444,1254984,1199305
"46000","South Dakota","4","SA40","95","...","  Rental income of persons 2/",77036,65847,79914,76288,84792,81484,70635,72365,68980,63039,61064,66916,66670,67687,77739,78958,92855,94858,83433,75498,82949,81871,101401,140046,162467,111566,115767,119459,87827,84812,95314,99019,116357,146336,214387,264388,283647,356280,393448,379031,394598,417776,432571,506684,539059,574714,574459,567602,521851,497381,674074,815988,1043867,1319236,1473486,1592711,1633804,1809712
"46000","South Dakota","4","SA40","96","...","    Imputed rent",20675,22573,24253,24952,25872,26291,26129,26437,27157,27384,26894,41208,42368,44635,45331,42819,43903,42625,37564,28917,32185,29208,28283,28963,19498,16836,11463,5614,-1929,232,12672,18813,29581,43452,63074,93409,117277,124739,146622,147660,169992,189645,212342,270552,302983,345917,328514,301108,248189,194834,286160,411605,553890,704324,798152,865498,855423,951293
